"id","wave","country_name","iso_code","marital_status","num_of_children","rural_urban_living","age_category","education","gender","employment","trust_people","freq_rel_service_use","freq_internet_personal","freq_sports","freq_social_activities","vol_community_service","vol_education_cult_org","vol_social_charities","vol_political_parties","vol_other_organisation","volunteering_frequency","sei_left_out_soc","sei_life_is_complicated","sei_not_recognised","sei_looked_down","sei_feel_close_to_people","sei","mwbi_felt_cheerful","mwbi_felt_calm","mwbi_felt_active","mwbi_felt_fresh","mwbi_life_is_interesting","mwbi_felt_tense","mwbi_felt_lonely","mwbi_felt_downhearted","mwbi","wlbc_too_tired_household","wlbc_fam_responsibilities","wlbc_cannot_focus_on_work","wlbc","hrs_work_first_job","hrs_work_additional_job","work_hrs"
"ES9011089","2007","Spain","ES","Married or living with partner","0","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,3,2,2,NA,NA,NA,76,5,5,5,1,20,NA,20
"ES9011108","2007","Spain","ES","Married or living with partner","1","A village/small town","35-49","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,4,NA,2,3,4,2,3,4,NA,NA,NA,56,1,2,4,2,40,NA,40
"ES9010704","2007","Spain","ES","Never married and not living with partner","0","A village/small town","18-24","Lower secondary education (ISCED 2)","Female","Student",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,NA,2,2,2,1,2,2,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA
"ES9010642","2007","Spain","ES","Never married and not living with partner","0","A village/small town","18-24","Upper secondary education (ISCED 3)","Male","Student",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,NA,3,4,3,2,3,2,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
"ES9010780","2007","Spain","ES","Married or living with partner","3","A medium to large town","65+","No education completed (ISCED 0)","Female","Retired",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,5,5,5,5,5,NA,NA,NA,20,NA,NA,NA,NA,35,NA,35
"ES9010875","2007","Spain","ES","Married or living with partner","5 or more children","The open countryside","65+","No education completed (ISCED 0)","Female","Homemaker",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,NA,2,3,3,3,3,4,NA,NA,NA,56,NA,NA,NA,NA,40,NA,40
"ES9010618","2007","Spain","ES","Married or living with partner","0","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,2.25,5,5,5,5,5,NA,NA,NA,20,2,3,3,2,40,NA,40
"ES9010609","2007","Spain","ES","Separated or divorced and not living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,NA,1.25,4,5,3,4,5,NA,NA,NA,36,4,4,3,1,40,NA,40
"ES9010647","2007","Spain","ES","Married or living with partner","2","A village/small town","65+","No education completed (ISCED 0)","Female","Homemaker",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,1,1,1,1,1,NA,NA,NA,100,NA,NA,NA,NA,56,NA,56
"ES9010819","2007","Spain","ES","Widowed and not living with partner","0","A medium to large town","65+","Primary education (ISCED 1)","Male","Retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,3,3,3,6,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
"ES9011271","2007","Spain","ES","Married or living with partner","1","A medium to large town","50-64","Primary education (ISCED 1)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,2,4,5,2,40,NA,40
"ES9011163","2007","Spain","ES","Never married and not living with partner","0","A village/small town","65+",NA,"Female","Retired",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,NA,1.5,4,4,3,5,5,NA,NA,NA,36,NA,NA,NA,NA,40,NA,40
"ES9011055","2007","Spain","ES","Married or living with partner","3","A village/small town","65+","No education completed (ISCED 0)","Female","Homemaker",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,4,2,3,3,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
"ES9010709","2007","Spain","ES","Never married and not living with partner","0","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,1,1,1,1,2,NA,NA,NA,96,5,5,5,1,30,NA,30
"ES9010752","2007","Spain","ES","Married or living with partner","2","A medium to large town","50-64","Primary education (ISCED 1)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,NA,2.5,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,40,NA,40
"ES9010397","2007","Spain","ES","Never married and not living with partner","0","A village/small town","35-49","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,2.25,3,2,3,3,5,NA,NA,NA,56,2,3,3,2,48,NA,48
"ES9010383","2007","Spain","ES","Married or living with partner","0","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,3,4,4,1,35,NA,35
"ES9010559","2007","Spain","ES","Widowed and not living with partner","2","A medium to large town","65+","Primary education (ISCED 1)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,3,NA,2.25,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,48,NA,48
"ES9010737","2007","Spain","ES","Widowed and not living with partner","4","A village/small town","65+","No education completed (ISCED 0)","Female","Retired",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,NA,1.5,4,4,5,5,5,NA,NA,NA,28,NA,NA,NA,NA,40,NA,40
"ES9010851","2007","Spain","ES","Married or living with partner","1","A city or city suburb","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,NA,1.25,2,2,2,2,5,NA,NA,NA,68,5,5,5,1,41,NA,41
"ES9010970","2007","Spain","ES","Married or living with partner","1","A city or city suburb","25-34","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,5,NA,2,2,2,2,2,2,NA,NA,NA,80,1,1,2,3,40,NA,40
"ES9010560","2007","Spain","ES","Married or living with partner","0","A medium to large town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,2,NA,1.75,2,2,2,2,2,NA,NA,NA,80,4,4,5,1,40,NA,40
"ES9010551","2007","Spain","ES","Married or living with partner","0","A medium to large town","25-34","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,1,2,2,2,2,NA,NA,NA,84,2,5,5,2,40,NA,40
"ES9010841","2007","Spain","ES","Married or living with partner","0","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,2.75,3,4,4,4,4,NA,NA,NA,44,1,2,4,2,42,NA,42
"ES9010727","2007","Spain","ES","Married or living with partner","3","The open countryside","50-64","Primary education (ISCED 1)","Female","Homemaker",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,NA,3.25,5,5,5,5,5,NA,NA,NA,20,NA,NA,NA,NA,20,NA,20
"ES9010484","2007","Spain","ES","Widowed and not living with partner","2","A medium to large town","65+","Lower secondary education (ISCED 2)","Female","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,3,2,4,2,NA,NA,NA,64,NA,NA,NA,NA,40,NA,40
"ES9010370","2007","Spain","ES","Married or living with partner","0","A medium to large town","35-49","Tertiary education - first level (ISCED 5)","Male","Unemployed",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,2.75,4,4,3,3,5,NA,NA,NA,44,NA,NA,NA,NA,45,NA,45
"ES9010825","2007","Spain","ES","Widowed and not living with partner","4","A city or city suburb","65+","No education completed (ISCED 0)","Female","Homemaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,5,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES9011061","2007","Spain","ES","Married or living with partner","0","A city or city suburb","25-34","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,NA,2.75,2,4,3,4,3,NA,NA,NA,56,1,2,4,2,35,NA,35
"ES9011134","2007","Spain","ES","Married or living with partner","2","A city or city suburb","25-34","Lower secondary education (ISCED 2)","Female","Homemaker",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,2,2,3,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA
"ES9011148","2007","Spain","ES","Married or living with partner","2","A city or city suburb","25-34","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,5,NA,1.75,3,3,3,2,2,NA,NA,NA,68,2,4,4,2,40,NA,40
"ES9010597","2007","Spain","ES","Widowed and not living with partner","2","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,NA,1.75,4,4,4,5,5,NA,NA,NA,32,1,3,3,2,40,NA,40
"ES9011280","2007","Spain","ES","Married or living with partner","1","A city or city suburb","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Homemaker",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,3,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
"ES9010365","2007","Spain","ES","Never married and not living with partner","0","The open countryside","65+","Lower secondary education (ISCED 2)","Male","Retired",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,NA,2.5,2,1,2,2,5,NA,NA,NA,72,NA,NA,NA,NA,40,NA,40
"ES9010794","2007","Spain","ES","Separated or divorced and not living with partner","2","The open countryside","65+","No education completed (ISCED 0)","Male","Retired",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,4,3,4,3,5,NA,NA,NA,44,NA,NA,NA,NA,55,NA,55
"ES9010468","2007","Spain","ES","Widowed and not living with partner","3","A village/small town","65+","Primary education (ISCED 1)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,3,2,2,2,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA
"ES9010470","2007","Spain","ES","Married or living with partner","3","A village/small town","65+",NA,"Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,2,3,2,3,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA
"ES9011321","2007","Spain","ES","Married or living with partner","3","A village/small town","65+","No education completed (ISCED 0)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,4,4,4,4,4,NA,NA,NA,40,NA,NA,NA,NA,45,NA,45
"ES9010813","2007","Spain","ES","Never married and not living with partner","0","A medium to large town","35-49","Lower secondary education (ISCED 2)","Male","Other",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,2.75,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,40,NA,40
"ES9011030","2007","Spain","ES","Widowed and not living with partner","3","A medium to large town","65+","Lower secondary education (ISCED 2)","Female","Homemaker",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,NA,2,4,3,4,2,2,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
"ES9011320","2007","Spain","ES","Never married and not living with partner","0","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Female","Student",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA
"ES9010938","2007","Spain","ES","Married or living with partner","2","A medium to large town","50-64","Primary education (ISCED 1)","Female","Unemployed",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,NA,3,5,6,5,6,5,NA,NA,NA,12,NA,NA,NA,NA,40,NA,40
"ES9010907","2007","Spain","ES",NA,"0","A medium to large town","50-64","Primary education (ISCED 1)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,NA,2.5,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,40,NA,40
"ES9010909","2007","Spain","ES","Separated or divorced and not living with partner","0","A medium to large town","50-64","Lower secondary education (ISCED 2)","Male","Retired",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,NA,2,3,2,2,2,5,NA,NA,NA,64,NA,NA,NA,NA,40,NA,40
"ES9010911","2007","Spain","ES","Separated or divorced and not living with partner","0","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,2.75,3,3,3,3,3,NA,NA,NA,60,3,4,4,1,40,NA,40
"ES9011227","2007","Spain","ES","Never married and not living with partner","0","A city or city suburb","25-34","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,NA,2.5,3,3,3,3,3,NA,NA,NA,60,2,1,4,2,40,NA,40
"ES9010842","2007","Spain","ES","Never married and not living with partner","0","A medium to large town","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,NA,2,5,5,5,5,5,NA,NA,NA,20,1,4,5,2,45,NA,45
"ES9011296","2007","Spain","ES","Separated or divorced and not living with partner","0","A city or city suburb","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,NA,4.5,3,4,3,4,3,NA,NA,NA,52,1,4,3,2,48,NA,48
"ES9011125","2007","Spain","ES","Widowed and not living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,35,NA,35
"ES9011126","2007","Spain","ES","Widowed and not living with partner","3","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,40,NA,40
"ES9010744","2007","Spain","ES","Married or living with partner","2","A medium to large town","50-64","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,NA,3.25,3,3,3,3,3,NA,NA,NA,60,2,3,4,2,40,NA,40
"ES9010447","2007","Spain","ES","Married or living with partner","3","A village/small town","65+",NA,"Female","Homemaker",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,40,NA,40
"ES9011346","2007","Spain","ES","Widowed and not living with partner","3","A medium to large town","65+","No education completed (ISCED 0)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,4,4,4,3,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA
"ES9010482","2007","Spain","ES",NA,"0","A medium to large town","25-34","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,1,5,5,2,60,NA,60
"ES9011175","2007","Spain","ES","Married or living with partner","4","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,3,4,4,5,NA,NA,NA,48,NA,NA,NA,NA,40,NA,40
"ES9010364","2007","Spain","ES","Widowed and not living with partner","4","The open countryside","65+","No education completed (ISCED 0)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,4,NA,1.75,1,1,1,1,1,NA,NA,NA,100,NA,NA,NA,NA,12,NA,12
"ES9010389","2007","Spain","ES","Married or living with partner","0","The open countryside","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,5,NA,1.75,3,3,4,4,5,NA,NA,NA,44,2,2,4,2,50,NA,50
"ES9010496","2007","Spain","ES","Widowed and not living with partner","3","A medium to large town","50-64","Primary education (ISCED 1)","Female","Homemaker",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,3,NA,2,1,2,1,2,1,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA
"ES9010811","2007","Spain","ES","Never married and not living with partner","0","A medium to large town","25-34","Primary education (ISCED 1)","Male","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,40,NA,40
"ES9011217","2007","Spain","ES","Separated or divorced and not living with partner","1","A village/small town","35-49","Primary education (ISCED 1)","Female","Homemaker",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,NA,2.75,4,3,4,5,4,NA,NA,NA,40,NA,NA,NA,NA,25,NA,25
"ES9011130","2007","Spain","ES","Widowed and not living with partner","3","The open countryside","65+","Primary education (ISCED 1)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA
"ES9010464","2007","Spain","ES","Married or living with partner","2","A village/small town","65+","Primary education (ISCED 1)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,2,3,3,3,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
"ES9011315","2007","Spain","ES","Married or living with partner","2","The open countryside","65+","No education completed (ISCED 0)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,10,NA,10
"ES9011324","2007","Spain","ES","Married or living with partner","5 or more children","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,40,NA,40
"ES9011328","2007","Spain","ES","Married or living with partner","4","A village/small town","65+","No education completed (ISCED 0)","Male","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,47,NA,47
"ES9011262","2007","Spain","ES","Separated or divorced and not living with partner","1","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,3,5,5,1,40,NA,40
"ES9010804","2007","Spain","ES","Never married and not living with partner","0","The open countryside","35-49","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,2.25,3,3,2,3,3,NA,NA,NA,64,5,4,5,1,NA,NA,NA
"ES9011099","2007","Spain","ES","Married or living with partner","2","A medium to large town","50-64","No education completed (ISCED 0)","Male","Unable to work - disability/illness",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,2,NA,3.25,2,2,4,6,5,NA,NA,NA,44,NA,NA,NA,NA,45,NA,45
"ES9011159","2007","Spain","ES","Married or living with partner","1","A village/small town","50-64","Lower secondary education (ISCED 2)","Female","Homemaker",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,4,4,4,3,4,NA,NA,NA,44,NA,NA,NA,NA,40,NA,40
"ES9011080","2007","Spain","ES","Widowed and not living with partner","1","A village/small town","50-64","Primary education (ISCED 1)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,NA,3.25,1,1,1,1,1,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA
"ES9011241","2007","Spain","ES","Never married and not living with partner","0","A medium to large town","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,NA,1.75,3,3,3,3,3,NA,NA,NA,60,2,4,4,2,40,NA,40
"ES9011290","2007","Spain","ES","Separated or divorced and not living with partner","1","A village/small town","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,3,4,4,4,4,3,NA,NA,NA,44,1,1,4,2,40,NA,40
"ES9010759","2007","Spain","ES","Married or living with partner","2","The open countryside","50-64","Primary education (ISCED 1)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,NA,3,3,3,4,3,3,NA,NA,NA,56,1,4,3,2,9,NA,9
"ES9010391","2007","Spain","ES","Never married and not living with partner","0","A village/small town","35-49","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,5,NA,2,3,3,3,3,4,NA,NA,NA,56,1,4,5,2,40,NA,40
"ES9010722","2007","Spain","ES","Widowed and not living with partner","3","The open countryside","50-64","No education completed (ISCED 0)","Female","Homemaker",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,NA,3.5,4,3,4,5,5,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA
"ES9011201","2007","Spain","ES","Never married and not living with partner","0","A village/small town","18-24","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Student",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,NA,1.5,1,1,1,1,1,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA
"ES9010748","2007","Spain","ES","Widowed and not living with partner","2","A medium to large town","50-64","No education completed (ISCED 0)","Female","Homemaker",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,NA,2.75,4,4,4,3,5,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
"ES9010751","2007","Spain","ES","Never married and not living with partner","0","A medium to large town","50-64","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,NA,2.75,3,3,3,3,3,NA,NA,NA,60,3,2,3,2,40,NA,40
"ES9010625","2007","Spain","ES","Widowed and not living with partner","3","A city or city suburb","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,NA,1.5,1,1,2,1,1,NA,NA,NA,96,5,5,5,1,37,NA,37
"ES9010626","2007","Spain","ES","Never married and not living with partner","0","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,5,3,5,5,NA,NA,NA,36,4,3,5,1,55,NA,55
"ES9011284","2007","Spain","ES","Separated or divorced and not living with partner","0","A city or city suburb","50-64","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,2.25,2,2,2,2,2,NA,NA,NA,80,2,2,4,2,40,NA,40
"ES9010975","2007","Spain","ES","Married or living with partner","0","A city or city suburb","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,NA,3,2,2,2,2,2,NA,NA,NA,80,1,4,5,2,40,NA,40
"ES9010697","2007","Spain","ES","Never married and not living with partner","0","A medium to large town","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,2,NA,2,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,40,NA,40
