"Participant ID","Country name","Gender","Age","relationship_status","Freedom.of.Choice","Satisfaction-with-life"
68071717,"Bolivia, Plurinational State of",1,27,"married",6,8
68071718,"Bolivia, Plurinational State of",1,56,"married",6,5
68071719,"Bolivia, Plurinational State of",1,23,"single",10,5
68071720,"Bolivia, Plurinational State of",1,60,"married",9,10
68071721,"Bolivia, Plurinational State of",1,23,"single",10,10
68071722,"Bolivia, Plurinational State of",0,39,"married",10,10
68071723,"Bolivia, Plurinational State of",1,38,"separated",4,3
68071724,"Bolivia, Plurinational State of",0,34,"living together as married",7,5
68071725,"Bolivia, Plurinational State of",0,35,"single",8,8
68071726,"Bolivia, Plurinational State of",1,44,"married",10,10
68071727,"Bolivia, Plurinational State of",1,27,"single",10,10
68071728,"Bolivia, Plurinational State of",0,19,"single",10,10
68071729,"Bolivia, Plurinational State of",0,70,"married",8,9
68071730,"Bolivia, Plurinational State of",1,70,"married",5,5
68071731,"Bolivia, Plurinational State of",0,18,"single",8,9
68071732,"Bolivia, Plurinational State of",1,71,"single",10,5
68071733,"Bolivia, Plurinational State of",1,23,"married",7,5
68071734,"Bolivia, Plurinational State of",0,19,"single",7,8
68071735,"Bolivia, Plurinational State of",0,33,NA,10,10
68071736,"Bolivia, Plurinational State of",1,35,"single",7,7
68071737,"Bolivia, Plurinational State of",0,62,"married",NA,6
68071738,"Bolivia, Plurinational State of",1,64,"separated",NA,10
68071739,"Bolivia, Plurinational State of",1,36,"living together as married",8,10
68071740,"Bolivia, Plurinational State of",0,22,"single",7,8
68071741,"Bolivia, Plurinational State of",0,49,"married",10,5
68071742,"Bolivia, Plurinational State of",1,18,"single",6,8
68071743,"Bolivia, Plurinational State of",0,18,"living together as married",7,5
68071744,"Bolivia, Plurinational State of",0,18,"single",9,10
68071745,"Bolivia, Plurinational State of",1,19,"single",8,9
68071746,"Bolivia, Plurinational State of",0,64,"living together as married",10,5
68071747,"Bolivia, Plurinational State of",0,19,"single",6,7
68071748,"Bolivia, Plurinational State of",0,45,"married",3,8
68071749,"Bolivia, Plurinational State of",0,24,"single",8,6
68071750,"Bolivia, Plurinational State of",0,54,"married",5,10
68071751,"Bolivia, Plurinational State of",0,40,"married",6,8
68071752,"Bolivia, Plurinational State of",0,35,"married",10,10
68071753,"Bolivia, Plurinational State of",1,28,"single",8,10
68071754,"Bolivia, Plurinational State of",1,23,"living together as married",5,10
68071755,"Bolivia, Plurinational State of",1,31,"single",6,8
68071756,"Bolivia, Plurinational State of",0,50,"single",10,6
68071757,"Bolivia, Plurinational State of",0,19,"living together as married",10,10
68071758,"Bolivia, Plurinational State of",0,22,"single",8,10
68071759,"Bolivia, Plurinational State of",0,26,"living together as married",8,10
68071760,"Bolivia, Plurinational State of",1,47,"married",6,8
68071761,"Bolivia, Plurinational State of",1,40,"married",6,6
68071762,"Bolivia, Plurinational State of",0,21,"single",7,8
68071763,"Bolivia, Plurinational State of",1,20,"single",NA,NA
68071764,"Bolivia, Plurinational State of",0,23,"single",6,7
68071765,"Bolivia, Plurinational State of",1,62,"married",10,10
68071766,"Bolivia, Plurinational State of",0,38,"living together as married",4,5
68071767,"Bolivia, Plurinational State of",0,20,"single",4,3
68071768,"Bolivia, Plurinational State of",1,51,"married",10,5
68071769,"Bolivia, Plurinational State of",1,31,"single",9,9
68071770,"Bolivia, Plurinational State of",0,37,"married",10,9
68071771,"Bolivia, Plurinational State of",0,40,"married",10,10
68071772,"Bolivia, Plurinational State of",0,36,"married",9,9
68071773,"Bolivia, Plurinational State of",0,42,"married",10,6
68071774,"Bolivia, Plurinational State of",1,53,"married",NA,5
68071775,"Bolivia, Plurinational State of",1,57,"widowed",10,3
68071776,"Bolivia, Plurinational State of",1,40,"living together as married",4,5
68071777,"Bolivia, Plurinational State of",1,71,"widowed",4,6
68071778,"Bolivia, Plurinational State of",1,54,"widowed",5,6
68071779,"Bolivia, Plurinational State of",1,28,"living together as married",8,8
68071780,"Bolivia, Plurinational State of",1,31,"single",NA,NA
68071781,"Bolivia, Plurinational State of",0,18,"single",5,6
68071782,"Bolivia, Plurinational State of",0,23,"single",8,9
68071783,"Bolivia, Plurinational State of",0,31,"living together as married",8,9
68071784,"Bolivia, Plurinational State of",1,30,"living together as married",10,10
68071785,"Bolivia, Plurinational State of",1,30,"living together as married",9,9
68071786,"Bolivia, Plurinational State of",1,37,"living together as married",6,8
68071787,"Bolivia, Plurinational State of",0,58,"married",5,3
68071788,"Bolivia, Plurinational State of",0,19,"single",8,9
68071789,"Bolivia, Plurinational State of",0,32,"single",5,5
68071790,"Bolivia, Plurinational State of",1,22,"married",9,10
68071791,"Bolivia, Plurinational State of",0,46,"married",5,9
68071792,"Bolivia, Plurinational State of",0,43,"living together as married",8,6
68071793,"Bolivia, Plurinational State of",1,31,"divorced",7,10
68071794,"Bolivia, Plurinational State of",0,34,"married",10,10
68071795,"Bolivia, Plurinational State of",0,76,"widowed",2,3
68071796,"Bolivia, Plurinational State of",0,79,"divorced",NA,10
68071797,"Bolivia, Plurinational State of",1,23,"married",5,5
68071798,"Bolivia, Plurinational State of",0,32,"married",9,10
68071799,"Bolivia, Plurinational State of",0,18,"single",7,8
68071800,"Bolivia, Plurinational State of",0,30,"single",10,10
68071801,"Bolivia, Plurinational State of",0,34,"single",9,5
68071802,"Bolivia, Plurinational State of",0,20,"single",6,5
68071803,"Bolivia, Plurinational State of",1,55,"divorced",8,7
68071804,"Bolivia, Plurinational State of",0,54,"married",7,7
68071805,"Bolivia, Plurinational State of",0,43,"living together as married",9,10
68071806,"Bolivia, Plurinational State of",1,58,"separated",6,8
68071807,"Bolivia, Plurinational State of",0,58,"married",9,9
68071808,"Bolivia, Plurinational State of",1,31,"married",7,6
68071809,"Bolivia, Plurinational State of",1,40,"married",5,6
68071810,"Bolivia, Plurinational State of",0,43,"married",6,7
68071811,"Bolivia, Plurinational State of",1,42,"single",5,4
68071812,"Bolivia, Plurinational State of",1,39,"single",10,6
68071813,"Bolivia, Plurinational State of",1,49,"married",8,8
68071814,"Bolivia, Plurinational State of",1,60,"living together as married",5,6
68071815,"Bolivia, Plurinational State of",0,20,"single",6,7
68071816,"Bolivia, Plurinational State of",1,32,"married",8,9
68071817,"Bolivia, Plurinational State of",1,43,"married",7,8
68071818,"Bolivia, Plurinational State of",1,25,"single",10,10
68071819,"Bolivia, Plurinational State of",0,45,"married",8,8
68071820,"Bolivia, Plurinational State of",1,34,"single",8,8
68071821,"Bolivia, Plurinational State of",1,34,"married",6,7
68071822,"Bolivia, Plurinational State of",0,30,"married",8,7
68071823,"Bolivia, Plurinational State of",1,31,"married",7,5
68071824,"Bolivia, Plurinational State of",0,21,"single",8,7
68071825,"Bolivia, Plurinational State of",0,52,"married",8,6
68071826,"Bolivia, Plurinational State of",1,22,"living together as married",7,8
68071827,"Bolivia, Plurinational State of",1,20,"single",8,6
68071828,"Bolivia, Plurinational State of",0,40,"married",8,8
68071829,"Bolivia, Plurinational State of",0,66,"married",9,9
68071830,"Bolivia, Plurinational State of",0,50,"married",7,8
68071831,"Bolivia, Plurinational State of",1,46,"living together as married",8,7
68071832,"Bolivia, Plurinational State of",1,62,"married",9,10
68071833,"Bolivia, Plurinational State of",0,37,"married",7,8
68071834,"Bolivia, Plurinational State of",1,50,"married",10,10
68071835,"Bolivia, Plurinational State of",0,23,"single",5,9
68071836,"Bolivia, Plurinational State of",0,57,"married",10,10
68071837,"Bolivia, Plurinational State of",1,30,"living together as married",5,6
68071838,"Bolivia, Plurinational State of",1,20,"living together as married",8,10
68071839,"Bolivia, Plurinational State of",1,35,"married",10,10
68071840,"Bolivia, Plurinational State of",1,42,"married",10,6
68071841,"Bolivia, Plurinational State of",0,26,"single",7,6
68071842,"Bolivia, Plurinational State of",0,20,"single",8,7
68071843,"Bolivia, Plurinational State of",1,26,"living together as married",7,7
68071844,"Bolivia, Plurinational State of",0,54,"living together as married",7,8
68071845,"Bolivia, Plurinational State of",0,20,"single",9,10
68071846,"Bolivia, Plurinational State of",1,20,"single",8,7
68071847,"Bolivia, Plurinational State of",0,49,"living together as married",8,7
68071848,"Bolivia, Plurinational State of",0,19,"single",8,9
68071849,"Bolivia, Plurinational State of",1,32,"living together as married",10,10
68071850,"Bolivia, Plurinational State of",0,22,"single",9,10
68071851,"Bolivia, Plurinational State of",1,33,"single",10,10
68071852,"Bolivia, Plurinational State of",0,24,"single",9,9
68071853,"Bolivia, Plurinational State of",1,69,"widowed",10,6
68071854,"Bolivia, Plurinational State of",1,60,"married",9,8
68071855,"Bolivia, Plurinational State of",1,26,"living together as married",10,8
68071856,"Bolivia, Plurinational State of",0,20,"single",10,9
68071857,"Bolivia, Plurinational State of",1,52,"divorced",4,5
68071858,"Bolivia, Plurinational State of",1,25,"married",8,7
68071859,"Bolivia, Plurinational State of",1,48,"separated",10,7
68071860,"Bolivia, Plurinational State of",1,55,"married",7,5
68071861,"Bolivia, Plurinational State of",1,34,"married",NA,10
68071862,"Bolivia, Plurinational State of",1,28,"living together as married",8,8
68071863,"Bolivia, Plurinational State of",0,61,"single",10,10
68071864,"Bolivia, Plurinational State of",0,32,"single",10,8
68071865,"Bolivia, Plurinational State of",0,23,"single",9,9
68071866,"Bolivia, Plurinational State of",1,33,"separated",7,8
68071867,"Bolivia, Plurinational State of",1,26,"separated",10,10
68071868,"Bolivia, Plurinational State of",1,30,"living together as married",9,9
68071869,"Bolivia, Plurinational State of",1,56,"single",8,8
68071870,"Bolivia, Plurinational State of",0,76,"married",9,8
68071871,"Bolivia, Plurinational State of",0,33,"married",10,10
68071872,"Bolivia, Plurinational State of",1,49,"married",6,8
68071873,"Bolivia, Plurinational State of",1,64,"single",4,5
68071874,"Bolivia, Plurinational State of",0,38,"married",3,5
68071875,"Bolivia, Plurinational State of",0,22,"single",5,10
68071876,"Bolivia, Plurinational State of",0,35,"separated",7,4
68071877,"Bolivia, Plurinational State of",0,32,"married",8,7
68071878,"Bolivia, Plurinational State of",0,74,"married",10,10
68071879,"Bolivia, Plurinational State of",1,27,"living together as married",7,7
68071880,"Bolivia, Plurinational State of",0,50,"separated",8,10
68071881,"Bolivia, Plurinational State of",0,21,"single",7,6
68071882,"Bolivia, Plurinational State of",0,72,"married",8,8
68071883,"Bolivia, Plurinational State of",0,22,"married",10,9
68071884,"Bolivia, Plurinational State of",0,21,"living together as married",6,7
68071885,"Bolivia, Plurinational State of",1,46,"separated",10,5
68071886,"Bolivia, Plurinational State of",1,30,"married",10,10
68071887,"Bolivia, Plurinational State of",1,32,"married",7,7
68071888,"Bolivia, Plurinational State of",1,39,"single",8,10
68071889,"Bolivia, Plurinational State of",1,44,"married",9,10
68071890,"Bolivia, Plurinational State of",1,22,"living together as married",5,4
68071891,"Bolivia, Plurinational State of",1,77,"living together as married",7,4
68071892,"Bolivia, Plurinational State of",1,31,"married",8,10
68071893,"Bolivia, Plurinational State of",0,23,"single",9,10
68071894,"Bolivia, Plurinational State of",0,31,"single",7,5
68071895,"Bolivia, Plurinational State of",0,61,"living together as married",8,7
68071896,"Bolivia, Plurinational State of",0,70,"married",8,2
68071897,"Bolivia, Plurinational State of",0,41,"married",6,5
68071898,"Bolivia, Plurinational State of",1,27,"single",7,8
68071899,"Bolivia, Plurinational State of",0,46,"married",10,8
68071900,"Bolivia, Plurinational State of",0,23,"single",8,8
68071901,"Bolivia, Plurinational State of",1,62,"single",5,9
68071902,"Bolivia, Plurinational State of",0,53,"married",6,3
68071903,"Bolivia, Plurinational State of",0,20,"single",7,7
68071904,"Bolivia, Plurinational State of",1,28,"married",8,6
68071905,"Bolivia, Plurinational State of",0,28,"living together as married",8,5
68071906,"Bolivia, Plurinational State of",1,50,"living together as married",10,10
68071907,"Bolivia, Plurinational State of",1,50,"living together as married",5,8
68071908,"Bolivia, Plurinational State of",0,70,"married",8,7
68071909,"Bolivia, Plurinational State of",0,43,"married",10,10
68071910,"Bolivia, Plurinational State of",0,48,"married",6,6
68071911,"Bolivia, Plurinational State of",1,18,"single",7,4
68071912,"Bolivia, Plurinational State of",0,37,"married",8,7
68071913,"Bolivia, Plurinational State of",0,30,"single",10,9
68071914,"Bolivia, Plurinational State of",0,56,"divorced",8,7
68071915,"Bolivia, Plurinational State of",1,68,"widowed",5,8
68071916,"Bolivia, Plurinational State of",0,33,"living together as married",9,7
68071917,"Bolivia, Plurinational State of",0,63,"married",10,8
68071918,"Bolivia, Plurinational State of",0,22,"single",10,10
68071919,"Bolivia, Plurinational State of",0,18,"single",8,9
68071920,"Bolivia, Plurinational State of",1,43,"married",5,5
68071921,"Bolivia, Plurinational State of",0,24,"single",6,7
68071922,"Bolivia, Plurinational State of",0,35,"separated",9,7
68071923,"Bolivia, Plurinational State of",1,30,"married",6,6
68071924,"Bolivia, Plurinational State of",0,44,"married",8,9
68071925,"Bolivia, Plurinational State of",0,32,"married",10,9
68071926,"Bolivia, Plurinational State of",0,19,"single",8,7
68071927,"Bolivia, Plurinational State of",1,43,"married",10,9
68071928,"Bolivia, Plurinational State of",1,70,"widowed",1,5
68071929,"Bolivia, Plurinational State of",1,22,"living together as married",10,5
68071930,"Bolivia, Plurinational State of",1,27,"living together as married",6,9
68071931,"Bolivia, Plurinational State of",1,21,"single",6,8
68071932,"Bolivia, Plurinational State of",1,35,"living together as married",10,10
68071933,"Bolivia, Plurinational State of",0,54,"separated",9,8
68071934,"Bolivia, Plurinational State of",0,44,"living together as married",7,7
68071935,"Bolivia, Plurinational State of",1,55,"living together as married",7,6
68071936,"Bolivia, Plurinational State of",1,54,"divorced",5,1
68071937,"Bolivia, Plurinational State of",1,38,"living together as married",4,8
68071938,"Bolivia, Plurinational State of",1,19,"single",8,7
68071939,"Bolivia, Plurinational State of",0,33,"single",6,5
68071940,"Bolivia, Plurinational State of",0,27,"single",6,7
68071941,"Bolivia, Plurinational State of",0,33,"single",5,10
68071942,"Bolivia, Plurinational State of",0,58,"separated",8,8
68071943,"Bolivia, Plurinational State of",1,37,"separated",10,10
68071944,"Bolivia, Plurinational State of",1,37,"living together as married",5,8
